lat,lon,score_15min,population_density
34.872460371461685,33.62159191288126,12.5,495.04898071289057
34.876968919300694,33.62162585093129,12.5,632.6552124023438
34.881477463761115,33.62165979651959,12.5,632.6552124023438
34.88598600484274,33.621693749647804,12.5,265.8264465332031
34.890494542545376,33.621727710317586,12.5,265.8264465332031
34.89500307686883,33.62176167853058,75.0,447.52642822265625
34.8995116078129,33.62179565428845,75.0,372.1876831054688
34.904020135377365,33.621829637592825,75.0,372.1876831054688
34.908528659562066,33.62186362844538,87.5,3139.760986328125
34.91303718036679,33.621897626847755,87.5,3139.760986328125
34.91754569779132,33.62193163280162,100.0,4122.8466796875
34.92205421183547,33.62196564630861,100.0,4122.8466796875
34.92656272249904,33.62199966737038,75.0,4042.845458984375
34.93107122978186,33.6220336959886,75.0,4042.845458984375
34.93557973368368,33.622067732164915,75.0,3381.739501953125
34.94008823420434,33.62210177590099,62.5,3381.739501953125
34.85439807511673,33.62692559292808,12.5,71.1044692993164
34.858906631785544,33.626959799213324,12.5,81.06791687011719
34.86341518507608,33.6269940130965,12.5,81.06791687011719
34.86792373498812,33.62702823457928,12.5,147.10186767578125
34.87243228152145,33.627062463663314,12.5,147.10186767578125
34.8769408246759,33.627096700350286,12.5,1390.6448974609375
34.88144936445125,33.62713094464185,12.5,1390.6448974609375
34.885957900847316,33.62716519653965,12.5,1234.0179443359375
34.890466433863885,33.62719945604539,62.5,1234.0179443359375
34.89497496350076,33.6272337231607,87.5,447.52642822265625
34.899483489757756,33.62726799788727,75.0,447.52642822265625
34.90399201263465,33.62730228022675,50.0,1817.48779296875
34.908500532131264,33.627336570180816,87.5,3494.29052734375
34.9130090482474,33.62737086775114,100.0,3494.29052734375
34.917517560982844,33.627405172939376,100.0,3971.51806640625
34.92202607033741,33.627439485747196,100.0,3971.51806640625
34.926534576310885,33.627473806176276,100.0,3802.64599609375
34.93104307890309,33.62750813422828,75.0,3802.64599609375
34.93555157811382,33.62754246990489,75.0,3360.667724609375
34.94006007394287,33.62757681320777,50.0,3360.667724609375
34.86338685848248,33.63246395920401,12.5,55.38428115844727
34.867895403669934,33.63249847918945,12.5,75.07181549072266
34.872403945478176,33.63253300684245,12.5,75.07181549072266
34.87691248390702,33.63256754216469,12.5,251.5670623779297
34.881421018956274,33.63260208515784,12.5,251.5670623779297
34.88592955062572,33.63263663582359,50.0,1509.7191162109375
34.89043807891517,33.632671194163606,75.0,1509.7191162109375
34.89494660382442,33.632705760179576,87.5,2018.31201171875
34.89945512535327,33.63274033387318,87.5,2018.31201171875
34.90396364350152,33.632774915246095,87.5,2343.4638671875
34.908472158269,33.6328095043,75.0,3022.764892578125
34.91298066965546,33.63284410103658,100.0,3022.764892578125
34.91748917766075,33.632878705457536,100.0,3021.662353515625
34.92199768228463,33.63291331756452,100.0,3021.662353515625
34.926506183526925,33.63294793735925,100.0,3175.656982421875
34.93101468138743,33.632982564843374,87.5,3175.656982421875
34.86786682629088,33.63796871613208,12.5,75.07181549072266
34.890409477700366,33.63814292460587,75.0,1509.7191162109375
34.89491799784093,33.63817778952081,87.5,2018.31201171875
34.89942651460058,33.63821266217977,87.5,2018.31201171875
34.91295204459211,33.638317326637676,100.0,3022.764892578125
34.91746054782614,33.638352230289655,100.0,3021.662353515625
34.92196904767828,33.638387141694125,100.0,3021.662353515625
34.92647754414829,33.6384220608528,100.0,3175.656982421875
34.930986037236025,33.63845698776736,87.5,3175.656982421875
34.93549452694125,33.63849192243953,75.0,2212.47119140625
34.94000301326378,33.638526864870975,50.0,2212.47119140625
34.94448259097262,33.64403712891508,12.5,1568.1790771484375
