lat,lon,score_15min,population_density
34.68827622070632,33.03511058947152,100.0,4758.87841796875
34.692785170539246,33.03511249340897,87.5,5071.255859375
34.697294117029884,33.035114397769405,87.5,5071.255859375
34.70180306017799,33.03511630255292,87.5,4922.89990234375
34.70631199998343,33.035118207759616,75.0,4922.89990234375
34.710820936445955,33.03512011338958,12.5,3069.48681640625
34.66572972809905,33.04055832786976,100.0,2632.184326171875
34.67023869435742,33.040560525374744,100.0,2632.184326171875
34.674747657274416,33.04056272336794,100.0,4041.3720703125
34.67925661684986,33.04056492184947,100.0,4041.3720703125
34.683765573083555,33.04056712081944,100.0,4453.54150390625
34.68827452597529,33.040569320277946,100.0,4453.54150390625
34.692783475524884,33.04057152022511,87.5,5490.85595703125
34.67474571903681,33.04602056605134,100.0,4041.3720703125
34.679254678288146,33.04602306034527,100.0,4041.3720703125
34.68376363419769,33.04602555519336,100.0,4453.54150390625
34.68827258676524,33.04602805059573,100.0,4453.54150390625
34.67925249532921,33.05148119828692,100.0,2804.159423828125
34.683761450873746,33.05148398901301,100.0,4279.57666015625
34.68827040307624,33.05148678035911,87.5,4279.57666015625
34.69277935193654,33.051489572325366,87.5,5027.609375
34.68375902311182,33.05694242221265,100.0,4279.57666015625
34.6882679749084,33.056945509502356,100.0,4279.57666015625
34.69277692336272,33.05694859747795,100.0,5027.609375
34.69728586847459,33.0569516861396,87.5,5027.609375
34.68826530226178,33.06240423795969,100.0,3559.740234375
34.692774250269274,33.06240762194449,100.0,3852.984619140625
34.68826238513651,33.067862965665384,100.0,2649.3154296875
